allocated FAST memory @0x2eb880, size 20 (D:\prg\_git\openfire\src\gamestates\game\bob.c:12)
allocated FAST memory @0x2eb8a8, size 40 (D:\prg\_git\ace\ace\utils\bitmap.c:15)
allocated CHIP memory @0xad4d8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad4e8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad4f8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad508, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad518, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated FAST memory @0x2eb930, size 20 (D:\prg\_git\openfire\src\gamestates\game\bob.c:12)
allocated FAST memory @0x2eb958, size 40 (D:\prg\_git\ace\ace\utils\bitmap.c:15)
allocated CHIP memory @0xad528, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad538, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad548, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad558, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad568, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated FAST memory @0x2eb9e0, size 20 (D:\prg\_git\openfire\src\gamestates\game\bob.c:12)
allocated FAST memory @0x2eba08, size 40 (D:\prg\_git\ace\ace\utils\bitmap.c:15)
allocated CHIP memory @0xad578, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad588, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad598, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad5a8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad5b8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated FAST memory @0x2eba90, size 20 (D:\prg\_git\openfire\src\gamestates\game\bob.c:12)
allocated FAST memory @0x2ebab8, size 40 (D:\prg\_git\ace\ace\utils\bitmap.c:15)
allocated CHIP memory @0xad5c8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad5d8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad5e8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad5f8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad608, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated FAST memory @0x2ebb40, size 20 (D:\prg\_git\openfire\src\gamestates\game\bob.c:12)
allocated FAST memory @0x2ebb68, size 40 (D:\prg\_git\ace\ace\utils\bitmap.c:15)
allocated CHIP memory @0xad618, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad628, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad638, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad648, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad658, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated FAST memory @0x2ebbf0, size 20 (D:\prg\_git\openfire\src\gamestates\game\bob.c:12)
allocated FAST memory @0x2ebc18, size 40 (D:\prg\_git\ace\ace\utils\bitmap.c:15)
allocated CHIP memory @0xad668, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad678, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad688, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad698, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad6a8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated FAST memory @0x2ebca0, size 20 (D:\prg\_git\openfire\src\gamestates\game\bob.c:12)
allocated FAST memory @0x2ebcc8, size 40 (D:\prg\_git\ace\ace\utils\bitmap.c:15)
allocated CHIP memory @0xad6b8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad6c8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad6d8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad6e8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad6f8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated FAST memory @0x2ebd50, size 20 (D:\prg\_git\openfire\src\gamestates\game\bob.c:12)
allocated FAST memory @0x2ebd78, size 40 (D:\prg\_git\ace\ace\utils\bitmap.c:15)
allocated CHIP memory @0xad708, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad718, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad728, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad738, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad748, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated FAST memory @0x2ebe00, size 20 (D:\prg\_git\openfire\src\gamestates\game\bob.c:12)
allocated FAST memory @0x2ebe28, size 40 (D:\prg\_git\ace\ace\utils\bitmap.c:15)
allocated CHIP memory @0xad758, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad768, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad778, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad788, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad798, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated FAST memory @0x2ebeb0, size 20 (D:\prg\_git\openfire\src\gamestates\game\bob.c:12)
allocated FAST memory @0x2ebed8, size 40 (D:\prg\_git\ace\ace\utils\bitmap.c:15)
allocated CHIP memory @0xad7a8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad7b8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad7c8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad7d8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad7e8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated FAST memory @0x2ebf60, size 20 (D:\prg\_git\openfire\src\gamestates\game\bob.c:12)
allocated FAST memory @0x2ebf88, size 40 (D:\prg\_git\ace\ace\utils\bitmap.c:15)
allocated CHIP memory @0xad7f8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad808, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad818, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad828, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad838, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated FAST memory @0x2ec010, size 20 (D:\prg\_git\openfire\src\gamestates\game\bob.c:12)
allocated FAST memory @0x2ec038, size 40 (D:\prg\_git\ace\ace\utils\bitmap.c:15)
allocated CHIP memory @0xad848, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad858, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad868, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad878, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad888, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated FAST memory @0x2ec0c0, size 20 (D:\prg\_git\openfire\src\gamestates\game\bob.c:12)
allocated FAST memory @0x2ec0e8, size 40 (D:\prg\_git\ace\ace\utils\bitmap.c:15)
allocated CHIP memory @0xad898, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad8a8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad8b8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad8c8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad8d8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated FAST memory @0x2ec170, size 20 (D:\prg\_git\openfire\src\gamestates\game\bob.c:12)
allocated FAST memory @0x2ec198, size 40 (D:\prg\_git\ace\ace\utils\bitmap.c:15)
allocated CHIP memory @0xad8e8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad8f8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad908, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad918, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad928, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated FAST memory @0x2ec220, size 20 (D:\prg\_git\openfire\src\gamestates\game\bob.c:12)
allocated FAST memory @0x2ec248, size 40 (D:\prg\_git\ace\ace\utils\bitmap.c:15)
allocated CHIP memory @0xad938, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad948, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad958, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad968, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad978, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated FAST memory @0x2ec2d0, size 20 (D:\prg\_git\openfire\src\gamestates\game\bob.c:12)
allocated FAST memory @0x2ec2f8, size 40 (D:\prg\_git\ace\ace\utils\bitmap.c:15)
allocated CHIP memory @0xad988, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad998, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad9a8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad9b8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad9c8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated FAST memory @0x2ec380, size 20 (D:\prg\_git\openfire\src\gamestates\game\bob.c:12)
allocated FAST memory @0x2ec3a8, size 40 (D:\prg\_git\ace\ace\utils\bitmap.c:15)
allocated CHIP memory @0xad9d8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad9e8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xad9f8, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xada08, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xada18, size 16 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xada28, size 132 (D:\prg\_git\ace\ace\managers\copper.c:245)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
allocated FAST memory @0x2ec618, size 28 (D:\prg\_git\openfire\src\gamestates\game\vehicle.c:130)
allocated FAST memory @0x2ec648, size 20 (D:\prg\_git\openfire\src\gamestates\game\bob.c:12)
allocated FAST memory @0x2ec670, size 40 (D:\prg\_git\ace\ace\utils\bitmap.c:15)
allocated CHIP memory @0xadb40, size 128 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xadbc0, size 128 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xadc40, size 128 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xadcc0, size 128 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xadd40, size 128 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated FAST memory @0x2ec6f8, size 20 (D:\prg\_git\openfire\src\gamestates\game\bob.c:12)
allocated FAST memory @0x2ec720, size 40 (D:\prg\_git\ace\ace\utils\bitmap.c:15)
allocated CHIP memory @0xaddc0, size 128 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xade40, size 128 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xadec0, size 128 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xadf40, size 128 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
allocated CHIP memory @0xadfc0, size 128 (D:\prg\_git\ace\ace\utils\bitmap.c:40)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadaf8, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
freed memory 0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:225)
allocated CHIP memory @0xadab0, size 68 (D:\prg\_git\ace\ace\managers\copper.c:245)
